latitude,longitude,utm_northing,utm_easting,altitude
42.3378533333333,-71.0881033333333,4689399.64505466,327983.085566475,38.3
42.3378583333333,-71.0881116666667,4689400.40219569,327982.417217699,38.1
42.337865,-71.0881233333333,4689400.97426614,327981.744324425,38
42.3378716666667,-71.0881333333333,4689401.73815076,327980.801365087,37.8
42.3378816666667,-71.0881433333333,4689402.49866377,327979.99571136,37.4
42.33789,-71.088155,4689403.62931815,327979.199147249,37.2
42.3378966666667,-71.0881666666667,4689404.57827378,327978.260733296,36.9
42.337905,-71.088175,4689405.3421589,327977.317774827,36.7
42.3379133333333,-71.0881833333333,4689406.28437116,327976.653972029,36.6
42.3379216666667,-71.0881933333333,4689407.22658348,327975.990169415,36.4
42.3379316666667,-71.0882,4689408.17216773,327975.189061688,36.2
42.3379416666667,-71.0882083333333,4689409.29607899,327974.667109591,36.1
42.3379516666667,-71.0882166666667,4689410.42336217,327974.007852419,35.9
42.3379633333333,-71.0882233333333,4689411.55064542,327973.348595469,35.9
42.3379716666667,-71.08823,4689412.85962749,327972.831188855,35.7
42.3379783333333,-71.08824,4689413.79846832,327972.304692614,35.6
42.3379866666667,-71.0882483333333,4689414.55898238,327971.499041242,35.4
42.3379916666667,-71.0882566666667,4689415.50119525,327970.835240165,35.4
42.3379966666667,-71.0882616666667,4689416.0732669,327970.162349318,35.3
42.3380033333333,-71.0882683333333,4689416.6385947,327969.764068849,35.3
42.3380133333333,-71.0882783333333,4689417.39236513,327969.233028328,35.2
42.338015,-71.0882866666667,4689418.52302087,327968.436467763,34.7
42.33802,-71.088295,4689418.72495147,327967.754487321,34.6
42.3380283333333,-71.0883033333333,4689419.29702343,327967.081597036,34.5
42.33803,-71.0883133333333,4689420.23923676,327966.41779703,34.2
42.338035,-71.0883233333333,4689420.4445396,327965.598511743,34.1
42.3380416666667,-71.0883366666667,4689421.01998384,327964.788316747,34
42.338045,-71.0883466666667,4689421.78724298,327963.708056964,33.8
42.3380533333333,-71.088355,4689422.17761679,327962.893317099,33.7
42.3380583333333,-71.0883683333333,4689423.11983054,327962.229517935,33.6
42.338065,-71.0883783333333,4689423.70201945,327961.144713522,33.4
42.3380766666667,-71.088385,4689424.46253487,327960.339064513,33.2
42.3380833333333,-71.0883833333333,4689425.77151803,327959.821661415,33
42.3380866666667,-71.0883883333333,4689426.50842847,327959.977147421,32.7
42.33809,-71.08839,4689426.88868625,327959.574323127,32.5
42.338095,-71.08839,4689427.26219971,327959.44610874,32.2
42.3380983333333,-71.0883916666667,4689427.81741166,327959.45974457,31.9
42.3381016666667,-71.0883933333333,4689428.19092513,327959.331530211,31.4
42.338105,-71.088395,4689428.5644386,327959.203315867,31
42.3381133333333,-71.0883933333333,4689428.93795207,327959.075101537,30.7
42.3381183333333,-71.088395,4689429.85993315,327959.235132864,30.4
42.3381233333333,-71.0884,4689430.41851728,327959.11146385,30.2
42.3381316666667,-71.0884016666667,4689430.98384577,327958.713185143,29.9
42.3381366666667,-71.0884033333333,4689431.91257121,327958.598606808,29.7
42.3381416666667,-71.088405,4689432.47115535,327958.474937898,29.5
42.338145,-71.088405,4689433.02973949,327958.351269007,29.2
42.3381516666667,-71.0884066666667,4689433.39988079,327958.360359635,29
42.3381566666667,-71.0884133333333,4689434.1435356,327958.241236093,28.7
42.338165,-71.088415,4689434.71223635,327957.705652901,28.4
42.3381716666667,-71.0884116666667,4689435.64096181,327957.591074802,28.1
42.33818,-71.0884116666667,4689436.37450002,327957.883865659,27.9
42.3381916666667,-71.0884166666667,4689437.29985328,327957.906592315,27.5
42.3381983333333,-71.0884183333333,4689438.60546447,327957.526495508,27.2
42.3382066666667,-71.08842,4689439.3491193,327957.407372186,27
42.338215,-71.0884216666667,4689440.27784478,327957.292794249,26.8
42.3382233333333,-71.0884233333333,4689441.20657026,327957.178216352,26.5
42.3382283333333,-71.0884233333333,4689442.13529575,327957.063638493,26.2
42.3382366666667,-71.0884216666667,4689442.69050772,327957.077274576,25.9
42.3382466666667,-71.0884166666667,4689443.61248877,327957.237305997,25.6
42.3382566666667,-71.0884183333333,4689444.71279606,327957.676491921,25.3
42.33827,-71.0884216666667,4689445.8265922,327957.566459443,25
42.338285,-71.0884283333333,4689447.31390187,327957.328213192,24.6
42.3382983333333,-71.0884316666667,4689448.99302667,327956.819903419,24.3
42.3383083333333,-71.0884366666667,4689450.48033639,327956.581657485,24.1
42.33832,-71.0884433333333,4689451.60087704,327956.19701643,23.8
42.3383333333333,-71.08845,4689452.90986064,327955.679616492,23.6
42.33835,-71.08846,4689454.40391494,327955.16676219,23.2
42.3383633333333,-71.0884633333333,4689456.27485516,327954.388390288,23
42.338375,-71.0884666666667,4689457.76216499,327954.15014523,22.8
42.3383883333333,-71.0884683333333,4689459.06440419,327953.907354834,22.5
42.3383983333333,-71.088475,4689460.54834175,327953.806414303,22.3
42.3384066666667,-71.0884783333333,4689461.67225491,327953.284470101,22
42.3384166666667,-71.0884833333333,4689462.60435283,327953.032589063,21.8
42.33843,-71.0884866666667,4689463.72489374,327952.647949384,21.6
