latitude,longitude,utm_northing,utm_easting,altitude
42.3371666666667,-71.0868483333333,4689321.61497556,328083.936964749,52.9
42.3371666666667,-71.0868483333333,4689321.61497556,328083.936964749,52.9
42.3371666666667,-71.0868483333333,4689321.61497556,328083.936964749,52.9
42.3371666666667,-71.0868483333333,4689321.61497556,328083.936964749,52.9
42.3371666666667,-71.0868483333333,4689321.61497556,328083.936964749,52.9
42.3371666666667,-71.0868483333333,4689321.61497556,328083.936964749,52.9
42.3371666666667,-71.0868483333333,4689321.61497556,328083.936964749,52.9
42.3371666666667,-71.0868483333333,4689321.61497556,328083.936964749,52.8
42.3371666666667,-71.0868466666667,4689321.61497556,328083.936964749,52.8
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.8
